age,gender,daily_social_media_hours,platform_usage,sleep_hours,screen_time_before_sleep,academic_performance,physical_activity,social_interaction_level,stress_level,anxiety_level,addiction_level,sleep_deficit,digital_overload,night_risk,mental_pressure,isolation_score,addiction_impact,lifestyle_imbalance
18,0,6.568774722943808,2,4.684810833024082,1.6223602789116982,3.044387361471904,1.4535855559678903,0,9,10,3,3.3151891669759177,8.191135001855507,5.456487976562045,19,4.6202708256020575,4.867080836735095,6.737549445887616
15,1,5.228079172092019,1,4.126964036229898,2.766294954712626,3.754272651995384,0.8606690815172724,0,9,7,3,3.8730359637701017,7.9943741268046455,10.726533040050477,16,7.367460284459497,8.298884864137879,7.133705045287373
13,1,7.610919794481828,1,4.936973264827276,1.870029705747471,3.5854065352644433,1.4509792059767703,1,8,9,3,3.063026735172724,9.480949500229299,5.7865639757260405,17,9.480949500229299,5.610089117242413,8.029970294252529
18,0,7.695257283185751,0,4.2,2.59905145663715,2.2042684451328243,1.7981029132743005,2,8,9,3,3.8,10.294308739822903,9.87639553522117,17,20.588617479645805,10.372492242477357,8.4962058265486
18,0,6.33687868518406,2,4.784194849206831,1.2579522195749513,2.9284393425920303,1.3210735343908915,0,9,10,3,3.2158051507931686,7.594830904759012,4.061798949464132,19,7.104871230170786,3.773856658724854,6.27375737036812
15,0,6.99739775167498,0,5.791145658938638,0.6619803874295327,3.640260224832502,0.4645826357545527,0,9,7,9,2.208854341061362,7.659378139104513,1.4678674957247424,17,0.0,6.044271705306809,7.19479550334996
15,0,7.4225580639237565,1,5.507519354641252,1.7812016133968696,2.1830114502208278,0.2924806453587478,0,7,8,8,2.492480645358748,9.203759677320628,4.443228872458546,16,0.0,15.835311299899269,8.911279031961879
18,0,7.304043734628699,0,4.687868796113903,1.4,3.717628427508654,1.1,2,8,7,4,3.312131203886097,8.7040437346287,4.636983685440535,16,17.4080874692574,6.328306142400893,7.6040437346287
15,0,7.590378603613663,1,4.796908648672793,1.1707884684362757,2.55058353602497,0.6323028828909312,2,8,9,2,3.203091351327207,8.76116707204994,4.217620702565078,18,17.52233414409988,1.7515456756636034,8.128864189159009
16,0,6.7641565144654985,0,5.3653008462895935,0.7358434855345021,3.386463638063066,0.4456626057861992,0,10,8,8,2.6346991537104065,7.5,2.0970247372573514,18,0.0,5.565300846289594,7.054337394213801
18,0,6.360171261602437,0,4.438972430385381,1.1398287383975636,2.7716060983143964,0.6982873839756356,0,9,9,3,3.5610275696146187,7.5,4.044582289448284,19,2.987155379817267,4.081370092819491,6.801712616024364
15,0,7.899130731377427,0,5.709169933511143,1.235810465421999,3.5500869268622575,0.13667973404457207,0,9,7,5,2.290830066488857,9.134941196799426,2.8368621103639113,16,0.0,6.454150332444285,8.998261462754854
14,0,7.096355443405893,2,4.8,0.8681852319142109,2.91,1.7645406753201045,0,9,9,1,3.2,7.964540675320104,2.778192742125475,19,2.5227784787131653,1.6754743451024239,6.199999999999999
15,0,7.083778787451784,1,4.904503838326905,1.513511514980714,3.254862666478785,1.4045038383269046,1,8,10,3,3.0954961616730956,8.597290302432498,4.655129938949856,18,8.597290302432498,4.540534544942141,7.192786464105594
16,0,6.471634891495432,1,5.398407710776968,0.8409553735338193,3.352821705974956,0.446454361436929,0,9,7,10,2.6015922892230323,7.312590265029252,2.4524902556089514,16,0.0,8.409553735338193,6.866135903592323
13,1,7.790964822483956,1,4.9969882741613185,1.8033463620429793,3.5707361996494553,1.4976575465699145,1,8,9,3,3.0030117258386815,9.594311184526935,5.418471918477246,17,9.594311184526935,5.410039086128938,8.09665363795702
16,1,6.841159379767775,1,4.573848613230123,1.3205796898838873,2.952080489183677,1.1271175365763568,1,7,9,6,3.426151386769878,8.161739069651663,4.3452753177445524,16,8.161739069651663,6.838260930348338,7.034621533075305
15,0,7.67329683589963,0,5.729700287645488,1.0920979864815825,3.572670316410037,0.2188011505819529,0,9,7,6,2.270299712354512,8.765394822381213,2.4940051963203467,16,0.0,6.351498561772559,8.54659367179926
15,0,6.988306906984859,1,5.6528218216919015,0.6147178178308098,3.541088148052007,0.7207672674621479,0,10,8,8,2.347178178308099,7.603024724815669,1.4554039240434506,18,0.0,5.219955654967078,6.882257457353521
17,0,7.284446684765758,1,4.841336021718909,2.015553315234242,3.339645071734412,1.2448853043747872,0,9,9,3,3.15866397828109,9.3,6.610699775085263,18,0.0,6.786221326093696,8.055114695625214
16,0,5.587624025870373,0,4.494554267235448,1.017821706894179,3.1581678387780365,1.3891085344708949,0,8,8,9,3.5054457327645525,6.605445732764553,3.543712792238888,17,2.835151112150826,9.808414749965594,5.216337198293658
16,0,6.71589846854516,1,4.855453129139355,1.3663593874180642,3.092995326159871,1.3554531291393548,1,8,10,3,3.1445468708606454,8.082257855963224,4.272534407286967,18,8.082257855963224,4.099078162254193,6.72680472682387
15,0,5.3,1,4.335864359176986,1.4641356408230137,2.642213423654411,0.4344913469136986,0,7,7,10,3.6641356408230137,6.764135640823014,5.377851075950467,14,0.0,14.641356408230138,6.329644293909315
15,1,5.1405906094982905,1,4.104510067722032,2.714308713281386,3.727761065435954,0.8,1,8,7,3,3.895489932277968,7.854899322779676,10.581744920847576,16,7.854899322779676,8.386469796833902,7.054899322779677
15,0,7.890532401320884,0,5.568638881585062,1.4094675986791152,3.5093490723698477,0.2751481578865842,0,9,7,4,2.431361118414938,9.3,3.5439060493163224,16,0.0,6.543787039471646,9.024851842113417
15,0,7.395815070270178,0,4.2,2.5391630140540355,2.47376643675684,1.6783260281080712,2,9,9,3,3.8,9.934978084324214,9.648819453405334,18,19.86995616864843,8.635727407567032,8.256652056216142
14,0,5.561318870323398,0,4.799550045837485,1.1871062901077996,3.487121786189873,1.6133436640547156,0,9,8,9,3.2004499541625147,6.748425160431198,3.7382606748482647,17,0.0,11.647075297943653,5.135081496376483
18,1,5.960774127803482,1,4.195641569755943,0.9828101746370923,2.4701463373679937,0.8,1,7,8,8,3.8043584302440574,6.943584302440575,3.7468822683043124,16,6.943584302440575,8.113075290732173,6.143584302440575
16,0,7.32120640671397,1,5.0,1.4808042711426466,3.6338391457714705,1.1808042711426467,1,8,8,3,3.0,8.802010677856616,4.442412813427939,16,15.664718848289713,5.559597864428676,7.62120640671397
18,0,6.374101734839819,0,4.355389590961089,1.1258982651601814,2.739566009868417,0.5589826516018137,0,9,9,3,3.6446104090389118,7.5,4.091945898455383,19,1.9423698870136024,4.19281387871855,6.941017348398186
14,0,7.676566268691974,1,5.164578308410702,2.0057228855133773,3.5165120497665217,1.04740965187057,1,7,9,4,2.835421691589298,9.682289154205352,5.638638547195518,17,9.682289154205352,9.802469749986273,8.634879502334782
13,0,7.2,0,4.214135587935935,2.48056356658809,2.6676694849199185,1.591165257540041,2,9,8,3,3.785864412064065,9.68056356658809,9.406351729924433,18,19.36112713317618,7.466427978652155,8.089398309048049
18,0,7.446320408747399,0,4.504220919681647,1.2957790803183524,3.610930508071994,1.065259693439451,2,8,7,4,3.4957790803183526,8.742099489065753,4.612694229305245,16,17.484198978131506,6.363094379723266,7.676839795626302
16,0,6.700399223221099,0,5.161277514307517,0.7996007767789011,3.262774493048932,0.4201596892884396,0,10,8,7,2.8387224856924833,7.5,2.4617164431753134,18,0.0,5.361277514307517,7.07984031071156
15,0,7.309627603282473,0,4.128882809847418,2.032606777022689,2.957611189870504,0.4673932229773107,2,9,9,1,3.8711171901525816,9.342234380305163,7.8867304966021035,19,18.684468760610326,2.5717525608411744,8.874841157327852
18,0,6.003244527055992,1,4.206489054111985,0.9032445270559923,2.415407545093321,0.8054075450933206,1,7,9,8,3.7935109458880154,6.906489054111985,3.424542337878389,16,6.906489054111985,8.051332094160115,6.101081509018664
15,0,7.717688105182987,0,5.725664717710638,1.120346976025537,3.5682311894817014,0.20265887084255035,0,9,7,6,2.2743352822893623,8.838035081208524,2.561399214232352,16,0.0,6.371676411446812,8.635376210365974
15,0,7.438991845689737,1,5.5129972818965784,1.767506795258553,2.2216308373708804,0.2870027181034212,0,7,8,8,2.487002718103421,9.20649864094829,4.40187052168083,16,0.0,15.569631828015927,8.919495922844868
16,0,7.319683952714903,0,4.319683952714903,1.841738260068036,3.326214332839199,1.3007901182127437,2,9,7,4,3.680316047285097,9.16142221278294,6.831047854457673,17,18.32284442556588,7.200790118212744,7.860632094570195
15,0,7.059434044094816,1,5.370260588226596,1.6864780146982719,2.3813701103109697,0.5432613970751319,0,7,8,9,2.6297394117734036,8.745912058793088,4.358908389696423,16,0.0,15.356693823472876,8.202650661717955
18,0,6.323056919580502,1,4.661658482516988,1.176943080419498,2.8569690849648457,1.069430804194981,0,9,9,3,3.3383415174830113,7.5,3.9183935265737064,19,5.770731031462358,3.784455356644015,6.4305691958050195
14,0,5.655650712723689,0,4.835485985799501,1.2185502375745627,3.417495902513468,1.5459637766259369,0,9,8,9,3.1645140142004995,6.874200950298252,3.7773410095569564,17,0.0,11.880658907696752,5.328237173672315
18,0,6.927796742779003,1,4.463898371389501,2.1555934855580046,3.190203518019702,1.5315257331510057,0,9,9,3,3.5361016286104987,9.083390228337008,7.5842889909245645,19,0.0,6.59915309491251,7.551864495186003
13,0,7.8,1,5.014083607144344,1.7389710357078432,3.5113183035652336,1.4671382499965309,1,8,9,3,2.985916392855656,9.538971035707842,5.209871303551358,17,9.92861750003469,5.2169131071235295,8.071832785711312
15,0,6.021817467578999,1,4.599317794938624,2.607954694254375,3.6555682859780627,0.6463637554035002,1,8,7,4,3.4006822050613756,8.629772161833374,9.022592379233227,16,8.629772161833374,11.35749770848262,7.983408406429874
13,0,7.218365968713307,0,4.2,2.5036731937426615,2.633470628158024,1.6073463874853229,2,9,9,3,3.8,9.722039162455967,9.513958136222113,18,19.444078324911935,7.60652261853718,8.114692774970646
15,0,7.9743621577899955,0,5.691454052596665,1.3213648685083372,3.479751070806489,0.10854594740333487,0,8,7,5,2.3085459474033345,9.295727026298334,3.054521902895178,16,0.0,6.9144784490617415,9.187181078894998
14,1,7.413102847896983,2,4.747861708738189,0.9780708867296546,2.970828006472112,1.9478617087381898,0,9,9,1,3.25213829126181,8.391173734626637,3.2497449074370586,19,0.0,1.7775246860774114,6.4433120258884475
17,0,7.219923031287013,1,4.820692718416888,1.5394612190090875,3.4946003559613024,0.9605387809909126,2,8,8,3,3.1793072815831125,8.7593842502961,4.994928948351799,16,17.5187685005922,4.902693904954562,7.798845469305188
16,0,6.622533638291921,2,5.0557335075953835,1.688933376898846,2.2817910515715774,0.3,0,7,8,9,2.9442664924046165,8.311467015190768,4.8887331808540395,15,0.0,15.755733507595384,8.011467015190767
16,0,7.564897206910966,1,5.313470390785379,2.191837988481723,3.468122122994752,0.6379564253402089,1,7,9,6,2.686529609214621,9.75673519539269,5.854532066638798,16,9.75673519539269,13.785332953508876,9.118778770052481
17,0,7.35182603666764,0,4.255478110002918,1.7372177433265255,3.3416169336755166,0.7627822566734745,2,9,8,3,3.7445218899970825,9.089043779994165,6.5574798449693645,17,18.17808755998833,4.639475796714322,8.32626152332069
16,0,5.816728886916409,1,4.518091850701238,1.8443614841114542,3.2643988162613002,1.0986370362151705,1,9,8,3,3.4819081492987616,7.661090371027863,6.691299567193186,17,7.661090371027863,5.5330844523343625,6.562453334812693
17,1,6.097559851634509,1,4.310012600344107,2.5374842495698657,3.511733304544058,1.2725283507742413,0,9,8,3,3.6899873996558927,8.635044101204375,9.41315959253103,17,3.752251143203881,7.612452748709597,7.362515750430134
14,0,7.1877199584581675,2,4.8,0.8301166839757637,2.91,1.817836642433931,0,9,9,1,3.2,8.017836642433931,2.6563733887224434,19,1.9517502596364547,1.454676767059429,6.199999999999999
16,0,7.4515247924314725,2,5.448475207568528,2.057623962157363,2.804974780852291,0.3515247924314726,0,7,9,7,2.5515247924314726,9.509148754588836,5.262566927985794,16,5.049429658284314,16.148475207568527,9.157623962157363
18,0,7.601762731826275,1,4.789423609042352,2.452644097739412,2.8090710626770967,1.112339122783923,1,7,9,5,3.210576390957648,10.054406829565687,7.964373270612356,16,15.295187518618835,13.19976214295117,8.942067706781764
17,0,7.202198534515966,2,5.001099267257983,1.396702198226052,3.645126581822943,1.0989007327420173,2,8,8,3,2.998900732742017,8.598900732742017,4.189556961049163,16,17.197801465484034,5.58497668080757,7.5
18,0,6.389743614804621,0,4.261538311172278,1.1102563851953797,2.7035896859493733,0.4025638519537962,0,9,9,3,3.738461688827722,7.5,4.145128290335709,19,0.7692288896534709,4.317948918436963,7.097436148046204
18,0,7.307323850356877,0,4.678028448929372,1.4,3.7197605027319693,1.1,2,8,7,4,3.321971551070628,8.707323850356877,4.650760171498878,16,17.414647700713754,6.351266952498132,7.6073238503568765
13,0,7.8,1,5.113118785119465,1.3098185978156542,3.098671728668898,1.2360561680545832,1,8,9,3,2.886881214880536,9.109818597815654,3.8728964008872313,17,12.23943831945417,3.929455793446963,7.873762429761071
13,0,7.648722962455337,0,4.798297283273783,1.9764898771354402,3.33804187576485,1.5252128395907771,1,8,9,3,3.201702716726217,9.625212839590777,6.433726423221863,18,12.07085827989616,5.92946963140632,8.1
16,0,7.423296647485585,2,5.361648323742793,2.2721078718129397,3.4086213557895575,0.3965134839766175,0,7,8,7,2.6383516762572072,9.695404519298526,5.965007981099454,15,9.458321429708517,16.06164832374279,9.298891035321908
13,1,7.516287891315168,1,4.905429297105056,1.9050785587721601,3.593117282929875,1.426445008859488,1,8,9,3,3.094570702894944,9.421366450087328,5.980033644422324,17,9.421366450087328,5.71523567631648,7.99492144122784
16,0,7.192278996119432,2,5.2461394980597165,2.188101453134339,3.3141141347761316,0.38601268164179237,0,7,8,7,2.7538605019402835,9.38038044925377,5.919854531059706,15,8.429242800895654,15.946139498059715,8.99436776761198
18,0,7.291486419554742,1,4.7255407413357755,1.4,3.7094661727105818,1.1,2,8,7,4,3.274459258664224,8.691486419554742,4.584242962129913,16,17.382972839109485,6.2404049368831895,7.591486419554742
18,0,6.573818836256265,2,4.682649070175886,1.6302867426884178,3.046909418128133,1.456467906432152,0,9,10,3,3.317350929824114,8.204105578944684,5.486824715198399,19,4.566226754397151,4.890860228065253,6.747637672512532
17,0,7.563520312571843,0,4.2,2.5727040625143687,2.3228317186853418,1.745408125028737,2,8,9,3,3.8,10.136224375086211,9.776275437554599,17,20.272448750172423,9.608417812916686,8.390816250057474
14,0,7.7616615858348155,0,5.270990854502669,1.0139939030017788,3.239693598151868,1.0056859738277,0,9,7,3,2.7290091454973315,8.775655488836595,2.6324923787522234,17,0.0,3.7352743956838634,7.769969515008895
15,1,5.139938997179913,1,4.1044376663533235,2.71568433928685,3.7287602043241335,0.8,1,8,7,3,3.8955623336466765,7.8556233364667625,10.587175023500723,16,7.8556233364667625,8.386687000940027,7.055623336466763
18,0,6.9113161200082045,1,4.455658060004103,2.1226322400164093,3.1742722493412643,1.4930709466858108,0,9,9,3,3.5443419399958978,9.033948360024615,7.477988974052919,19,0.0,6.530483833367519,7.540877413338803
18,0,7.392915526316291,0,4.392915526316291,1.4389646052603995,3.739972723687044,1.1177111842092726,2,9,7,4,3.6070844736837087,8.83188013157669,5.19798376314671,16,17.66376026315338,7.017711184209272,7.714168947367419
15,0,7.306422951945193,2,5.135474317315064,0.7303359557589097,2.514140305568224,0.9645256826849355,1,8,9,3,2.8645256826849357,8.036758907704103,2.1693378997709787,17,13.605632575134175,2.191007867276729,7.072233225019168
18,0,6.952112641823293,2,4.520523153504303,2.2247484371508888,3.236056320911646,1.6726357953275959,0,9,10,3,3.479476846495697,9.176861078974182,7.761991745822947,19,0.5130788376075754,6.674245311452666,7.504225283646586
17,1,5.761691389071108,1,4.1735212654523455,1.4030959564054397,2.775406536757635,0.8,1,7,8,7,3.8264787345476545,7.164787345476547,5.405905091074104,16,7.164787345476547,8.179436203642963,6.364787345476548
15,0,5.3,1,4.412556384231011,1.3874436157689893,2.8607856950583805,0.7220864408662901,0,7,7,10,3.5874436157689895,6.68744361576899,5.0097293556911495,15,0.0,13.874436157689892,5.9653571749026995
13,0,7.351589456376531,0,4.402119275168708,2.3231456342273806,2.882437166444014,1.5747350906039115,1,9,9,3,3.597880724831292,9.67473509060391,8.464138714760372,18,16.924038879183325,6.969436902682141,8.1
13,0,7.8,1,5.001524641945408,1.7933932182365664,3.563647325227467,1.4964425021273817,1,8,9,3,2.998475358054592,9.593393218236566,5.3794173337369955,17,9.635574978726181,5.380179654709699,8.096950716109184
15,0,7.5131428685596005,0,5.243571439274625,1.23914285856995,3.2783142918507853,0.16085714143004998,0,9,7,4,2.7564285607253747,8.75228572712955,3.352099991508797,16,0.0,5.861000014984476,8.591428585699502
14,0,5.4024455215136635,0,4.739026865338539,1.1341485071712212,3.604385448406582,1.7268246274902403,0,9,8,9,3.2609731346614614,6.536594028684885,3.6724417160556606,17,0.0,11.2536746247005,4.809769401194645
15,0,6.9391230232809145,2,4.8,0.9336987402996189,2.91,1.6728217635805334,0,9,9,1,3.2,7.872821763580533,2.9878359689587803,19,3.5054811044942844,2.0554526937377897,6.199999999999999
15,0,7.939395156147279,0,5.643182958888075,1.29242439451841,3.5074248964291628,0.10757560548159004,0,9,7,4,2.356817041111925,9.23181955066569,3.0350748526154607,16,0.0,6.420456142443305,9.124243945184102
19,0,7.432840658016336,0,4.378106227989109,1.5313626320653446,3.6070392011139627,1.1766282020381178,2,8,7,4,3.6218937720108904,8.96420329008168,5.569829282663556,16,17.92840658016336,7.372194124185143,7.787575088043564
13,0,7.252760034515966,0,4.2,2.5105520069031932,2.6025159689356303,1.6211040138063866,2,9,9,3,3.8,9.763312041419159,9.540097626232134,18,19.526624082838318,7.806008200192604,8.142208027612773
